id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL1158495W,"[\"OL117393A\"]","[\"Werth, Alexander\"]",,"France in ferment / by Alexander Werth","[]",2009-12-09
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11585046W,"[\"OL4886771A\"]","[]",,"Shest'desiat tysiach pogranichnykh kilometrov","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11585576W,"[\"OL4887125A\"]","[]",,"The Soviet union, the League of nations and disarmament","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11585631W,"[\"OL4887167A\"]","[]",,"Adam a Eva","[\"9313471\"]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11586201W,"[\"OL4887500A\"]","[]",,"Shāʻirīyat al-tārīkh wa-al-amkinah","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11586568W,"[\"OL4887734A\"]","[]",,"De scholiis Euripideis quae ad res scaenicas et ad histriones spectant","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11586589W,"[\"OL4887747A\"]","[]",,"The Marxist-Leninist process in Chile","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11586845W,"[\"OL4887924A\"]","[]",,"Pieta d'amore","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11587067W,"[\"OL4888084A\"]","[]",,"Polarization behaviour of the quasi-isotropic 3.39 [mi]m (J-1 to J-2) helium-neon Zeeman laser","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11587492W,"[\"OL2389258A\"]","[\"United States. Bureau of Standards.\"]",,"Maintenance of elevator hoistway and car enclosures and equipment","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11587515W,"[\"OL4888439A\"]","[]",,"Acute effects of Ro44-9375, captopril and DuP 532 on hemodynamics and total vascular capacitance in experimental acute heart failure","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11588052W,"[\"OL4888844A\"]","[]",,"Shakespeare, Henry IV, Part 2, Act III, Sc. 2","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL1158814W,"[\"OL117427A\"]","[\"Dornseiff, Franz\"]",,"Bezeichnungswandel unseres Wortschatzes","[]",2009-12-09
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL1158829W,"[\"OL117429A\"]","[\"Charles Baudelaire\"]",,"Baudelaire, his prose and poetry","[\"5700920\"]",2009-12-09
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11588320W,"[\"OL4889057A\"]","[]",,"Le sens de l'agonie dans l'oeuvre de Georges Bernanos","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11588430W,"[\"OL4889137A\"]","[]",,"Betula","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11589585W,"[\"OL4889889A\"]","[]",,"Jiu ai ni di rou qing","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11590013W,"[\"OL4890217A\"]","[]",,"The kinematic behavior of spherical particles in an accelerating environment","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11590276W,"[\"OL4890418A\"]","[]",,"Needs for chemical research in solid waste management","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11590647W,"[\"OL4890700A\"]","[]",,"Focus on food safety","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11590728W,"[\"OL4890750A\"]","[]",,"Engineering as a career","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11590915W,"[\"OL4890876A\"]","[]",,"Chronicles","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11590939W,"[\"OL4890895A\"]","[]",,"A magyar emigratio a keleten","[]",2009-12-11
