id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10306379W,"[\"OL18368A\"]","[\"John Addington Symonds\"]",,"Wine, women and song","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10306407W,"[\"OL4264868A\"]","[\"Gambier Bolton\"]",,"Psychic force","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10306451W,"[\"OL21589A\"]","[\"Euripides\"]",,"Analecta Evripidea..","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL1030680W,"[\"OL99543A\"]","[]","Biography of A. Damhoeri, 1915, Indonesian writer and his works.","Biografi A. Damhoeri dan karyanya","[]",2009-12-09
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10306906W,"[\"OL4265024A\"]","[\"Caleb Burbank\"]",,"Defence of Maj. Gen. Caleb Burbank, and the argument of the complainants","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10306939W,"[\"OL7178325A\"]","[\"Gaius Julius Caesar\"]",,"C. Iulii Caesaris Commentarii de bello civili","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10306959W,"[\"OL7178325A\"]","[\"Gaius Julius Caesar\"]",,"C. Julii Caesaris de bello Gallico primi quatuor libri commentariorum, ex optima atque accuratissima Francisci Oudendorpii editione expressi, or, The first four books of C. Julius Caesar's commentaries of his wars in Gaul","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10306960W,"[\"OL7178325A\"]","[\"Gaius Julius Caesar\"]",,"C. Julii Caesaris et A. Hirtii de rebus à C. Julio Caesare gestis commentarii","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10307264W,"[\"OL4265125A\"]","[\"Abernethie.\"]",,"A worthy speech","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10307522W,"[\"OL4265285A\"]","[\"Christoph Andreas Fischer\"]",,"Antwort auff die Widerlegung so Clauss Breütel, der Wiedertauffer König oder Oberste sampt seinen Spiessgesellen hat gethan","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10308097W,"[\"OL4265780A\"]","[\"Middleton, David\"]",,"Voyagie na West-Indie","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10308466W,"[\"OL4265943A\"]","[\"Lady.\"]",,"Lectures to young ladies","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10308561W,"[\"OL4266022A\"]","[\"Pommerol, Jean Mme.\"]",,"Among the women of the Sahara","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10308583W,"[\"OL4266036A\"]","[\"National League for Woman's Service.\"]",,"Annual report for the year 1918, including a summary for the year 1917","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10308682W,"[\"OL4266091A\"]","[\"Paul Gide\"]",,"L' Opium","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10308942W,"[\"OL4266252A\"]","[\"Robolsky, Hermann\"]",,"Die Damenpolitik am Berliner Hof, 1850-90","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10309570W,"[\"OL4266708A\"]","[\"Georg Flügel\"]",,"Die höheren Mädchenschulen, Mädchen-Mittelschulen und Lehrerinnenbildung in Preussen","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10309602W,"[\"OL4266733A\"]","[\"Franz Christian Paullini\"]",,"Das hoch- und wohl-gelahrte Teutsche Frauenzimmer","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10310117W,"[\"OL4267131A\"]","[\"Friedrich Ehrenberg\"]",,"Die Veredlung des Menschen nach ihren Hauptmomenten, Bedingungen und ..","[\"6151607\"]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10310137W,"[\"OL4267152A\"]","[\"Japanese Women's Educational Correspondence Society.\"]",,"Rules of the Japanese Women's Educational Correspondence Society","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10310257W,"[\"OL4267255A\"]","[\"Fanny Aikin-Kortright\"]",,"The true rights of woman","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10310366W,"[\"OL4267360A\"]","[\"Adolf Flambach\"]",,"Das Weib schweige!","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10310405W,"[\"OL4267391A\"]","[\"G. F. Monkshood\"]",,"Rudyard Kipling","[\"5969970\"]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10310571W,"[\"OL4267511A\"]","[\"José Toribio Medina\"]",,"Los aborígenes de Chile","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10310589W,"[\"OL4267518A\"]","[\"Hermann L. Köfter\"]",,"Dietrich von Bern","[\"5927308\"]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10310916W,"[\"OL4267596A\"]","[\"Tait, John\"]",,"Poetical legends","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10311132W,"[\"OL4267638A\"]","[\"John Good\"]",,"Measuring made easy","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL1031126W,"[\"OL99724A\"]","[]",,"Peranan dan tanggung jawab perguruan tinggi terhadap persatuan dan kesatuan bangsa","[]",2009-12-09
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10311429W,"[\"OL4267719A\"]","[\"Sewell, William schoolmaster.\"]",,"Select lessons, in prose and verse: compiled for the use of schools","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10311645W,"[\"OL4267797A\"]","[\"Wilson, John\"]",,"An essay on that divine hymn, called the Doxology. Wherein it's scriptural authority is proven; ... By J. W. Minister of the Gospel at Haddingtoun","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10311778W,"[\"OL4400665A\"]","[\"Weston, James (stenographer)\"]",,"Stenography compleated","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10312017W,"[\"OL4267939A\"]","[\"Rhodomonte Dominiceti\"]",,"A description of the apparatus of arbitrarily heated and medicated water baths","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10312761W,"[\"OL4268238A\"]","[\"Anton Bemetzrieder\"]",,"Music made easy to every capacity, in a series of dialogues","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10312958W,"[\"OL4268290A\"]","[\"John Brine\"]",,"Motives to love and unity among Calvinists, who differ in some points","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10313059W,"[\"OL4268313A\"]","[\"Joseph Pote\"]",,"This day is published; with an accurate plan of the castle, ... Les delices de Windsore; or the new Windsor guide, for the year 1784. ..","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10313917W,"[\"OL4268568A\"]","[\"Thomas Nevile\"]",,"Imitations of Horace","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10314434W,"[\"OL4268735A\"]","[\"Hugh Stanhope\"]",,"The patriot: an epistle to the Most Noble Philip Earl of Chesterfield, ... By Mr. Stanhope","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10314546W,"[\"OL4268768A\"]","[\"Edward-Pickering Rich\"]",,"Original poems on several occasions","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10314776W,"[\"OL4268845A\"]","[\"Lady of quality.\"]",,"A poem sacred to the immortal memory of Her Most Excellent Majesty, Anne, late Queen of Great-Britain","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10314928W,"[\"OL4268886A\"]","[\"Thomas Beverley\"]",,"The parable of the ten virgins in its peculiar relation to the coming and glorious kingdom of our Lord Jesus Christ","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10315079W,"[\"OL4268915A\"]","[\"Gray, Andrew\"]",,"The works of the reverend and pious Andrew Gray","[\"6088669\"]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10315128W,"[\"OL4268922A\"]","[\"Cardanus Rider\"]",,"Riders 1658 Brittish Merlin ..","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10315321W,"[\"OL4268960A\"]","[\"Order of the Friendly Brothers of St. Patrick.\"]",,"The resolutions entered into by the antient and most benevolent Order of the Friendly Brothers of St. Patrick. The 17th of August, 1756","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL1031534W,"[\"OL99839A\"]","[]","Impact of autonomy on foreign affairs of Indonesia.","Otonomi daerah","[\"4286258\"]",2009-12-09
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10315810W,"[\"OL4269114A\"]","[\"Griffith, John\"]",,"The papists plea for transubstantiation","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10316012W,"[\"OL4269172A\"]","[\"Luke Beaulieu\"]",,"The terms of peace and reconciliation betwixt all divided parties","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10316096W,"[\"OL4269196A\"]","[\"Daniel Williams\"]",,"Man made righteous by Christ's obedience","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10316337W,"[\"OL4269242A\"]","[\"Andrews, William\"]",,"News from the stars, or, An ephemeris for the year 1676","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10316339W,"[\"OL4269242A\"]","[\"Andrews, William\"]",,"News from the stars, or, An ephemeris for the year, 1678","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10316748W,"[\"OL4269356A\"]","[\"Arthur Maynwaring\"]",,"The South Sea whim","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10316978W,"[\"OL4269426A\"]","[\"R. E.\"]",,"Strange and wonderful visions","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10317161W,"[\"OL4269470A\"]","[\"Judas Iscariot\"]",,"To all the world whom it concerns. Whereas it has been maliciously, ... represented, with a view to injure me in my election, ... that, in order to secure the whole of my brothers fortune, I contracted matrimony with his wife, ..","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL1031767W,"[\"OL99947A\"]","[]","Islam in the modern era.","Agama dan masyarakat industri mondern","[]",2009-12-09
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10317872W,"[\"OL4269763A\"]","[\"Paul, William\"]",,"A true copy of the papers delivered to the sheriffs of London","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10318265W,"[\"OL4269949A\"]","[\"W. H.\"]",,"A list of hall marks","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10318514W,"[\"OL4270029A\"]","[\"Craig, William timber-merchant in Glasgow.\"]",,"Pet. William Craig, against Lord Braxfield's interlocutor. November 21. 1786. Unto the Right Honourable the Lords of Council and Session, the petition of William Craig, timber-merchant in Glasgow","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10318884W,"[\"OL4270159A\"]","[\"Charles Trimnell\"]",,"A sermon preach'd to the Societies for Reformation of Manners","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10319112W,"[\"OL4270231A\"]","[\"Henry Goodwyn\"]",,"A very concise, yet strictly accurate method, for finding the interest of any given sum","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10319932W,"[\"OL4270535A\"]","[\"George Gaskin\"]",,"Plain facts","[\"6136904\"]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10320274W,"[\"OL4270658A\"]","[\"Marsom.\"]",,"The impersonality of the Holy Ghost: an humble endeavour to refute the opinion, that God and his Spirit are two distinct persons","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10320586W,"[\"OL4270762A\"]","[\"Alessandro Ercole Pepoli\"]",,"Rotrude","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10320625W,"[\"OL4270779A\"]","[\"Jakob Serenius\"]",,"Dictionarium Suethico-Anglo-Latinum","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10320652W,"[\"OL4270787A\"]","[\"John Bidlake\"]",,"The country parson, a poem. By John Bidlake, ..","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10320917W,"[\"OL4270882A\"]","[\"G. B.\"]",,"Newes out of France for the gentlemen of England","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10321434W,"[\"OL4271075A\"]","[\"Fettiplace Bellers\"]",,"An abstract of an essay towards deducing the elements of universal law","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
