id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL1170551W,"[\"OL118299A\"]","[]",,"Santo Domingo en el folklore universal","[]",2009-12-09
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11705689W,"[\"OL4962563A\"]","[]",,"Tida flyg","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11705887W,"[\"OL4962704A\"]","[]",,"East Sussex and Brighton & Hove structure plan 1991-2011","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11706338W,"[\"OL4963006A\"]","[]",,"The Civil War garrison of Worcester 1642-1660","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11706422W,"[\"OL4963069A\"]","[]",,"Due lezzioni","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11706669W,"[\"OL4963258A\"]","[]",,"New climbers","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11706907W,"[\"OL4963437A\"]","[]","Land and property shares (parts) in agriculture. Ukraine.","Zemelʹnye i imushchestvennye pai v selʹskom khozi︠a︡ĭstve","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11706978W,"[\"OL4963492A\"]","[]",,"Navarra, 1512-1530","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11707138W,"[\"OL4963617A\"]","[]",,"Your Personal Adviser","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11707334W,"[\"OL4963767A\"]","[]",,"Investing in inclusive practice in Leeds","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11707341W,"[\"OL4963774A\"]","[]","Short stories.","al- Tarqīyah","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11707569W,"[\"OL4963940A\"]","[]",,"Aktualʹnye problemy ėlektronnogo priborostroenii︠a︡, APĖP-2004","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11707607W,"[\"OL4963969A\"]","[]",,"Polet vo vremeni","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11707936W,"[\"OL4964183A\"]","[]",,"The professor","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11708679W,"[\"OL4964685A\"]","[]",,"Cong ren zhi zou xiang fa zhi de zhuan xing","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11708704W,"[\"OL4964698A\"]","[]",,"Ming dai Dacifawang yan jiu","[\"5329720\"]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL1170889W,"[\"OL118340A\"]","[\"J. Christian Bay\"]",,"The sciences in the training of the librarian","[]",2009-12-09
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11709598W,"[\"OL4965347A\"]","[]",,"Changing male identities","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11709669W,"[\"OL4965400A\"]","[]",,"Tang niao bing de ju jia liao fa","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11709875W,"[\"OL4965526A\"]","[]",,"Alternate report and commentary","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11710313W,"[\"OL4965787A\"]","[]",,"Zusetsu senryōka no Tōkyō =","[\"5330170\"]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11710740W,"[\"OL4966090A\"]","[]",,"George-- by George","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11710987W,"[\"OL4966260A\"]","[]",,"Cataract surgery in the North East of England","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL1171110W,"[\"OL118355A\"]","[\"George III King of Great Britain\"]",,"(A brief authorizing collections for sufferers from a fire at Great Saredon,Staffs)","[]",2009-12-09
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11711472W,"[\"OL4966613A\"]","[]",,"Soderzhanie sot︠s︡ialʹnykh tekhnologiĭ regionalʹnogo upravlenii︠a︡","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11711716W,"[\"OL4966793A\"]","[]",,"A.D. 500","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11711859W,"[\"OL4966894A\"]","[]",,"Silovoe predprinimatelʹstvo","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11712092W,"[\"OL4967094A\"]","[]",,"Under Great Bear and Southern Cross","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11712394W,"[\"OL4967300A\"]","[]",,"The fabrication of Louis XIV","[\"10344263\"]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11712436W,"[\"OL4967330A\"]","[]",,"NGO management","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11713146W,"[\"OL4967839A\"]","[]",,"The Boddy family 1780-1949","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL1171395W,"[\"OL118393A\"]","[]",,"A study of the Perisporiaceae, Capnodiaceae, and some other sooty molds from California","[]",2009-12-09
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11714125W,"[\"OL4968515A\"]","[]",,"Government house","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11714248W,"[\"OL119642A\"]","[\"Sidney Webb\"]",,"What about the rates?","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11714324W,"[\"OL4968649A\"]","[]",,"Outsider art II","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11714359W,"[\"OL4968679A\"]","[]",,"Iowa Distance Education Alliance","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11714364W,"[\"OL4968682A\"]","[]",,"Oral language development across the curriculum, K-12","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11714488W,"[\"OL4968760A\"]","[]",,"ha- Terumah","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11714719W,"[\"OL4968937A\"]","[]","Memoirs of ex-officer of Pakistan Army.","Ḥiṣār","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11714797W,"[\"OL4969005A\"]","[]",,"Khudoz︠h︡ni︠a︡ literatura Ukraïny","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11715204W,"[\"OL4969328A\"]","[]",,"Epitaksja MOVPE w technologii heterostruktur związków AIIIBV","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11715215W,"[\"OL4969339A\"]","[]",,"Pautas para recuperar nuestra identidad","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
