id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL12215159W,"[\"OL5317762A\"]","[]",,"ha- Milon ha-moderni","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL12215438W,"[\"OL5317966A\"]","[]",,"Retraite spirituelle sur les vertus de Jésus-Christ","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL12215592W,"[\"OL5318077A\"]","[]",,"Shock resistance of air-conditioning units","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL12215683W,"[\"OL5318136A\"]","[]",,"Corps of Engineers Concrete Quality Monitor","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL12215824W,"[\"OL5318233A\"]","[]",,"The chronology of the Scriptures","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL12216337W,"[\"OL5318599A\"]","[]",,"Paläolimnologische und vegetationsgeschichtliche Untersuchungen an Sedimenten aus Fuschlsee und Chiemsee (Salzburg und Bayern)","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL1221656W,"[\"OL123345A\"]","[]",,"Assembly of States Parties to the Rome Statute of the International Criminal Court","[\"5221982\"]",2009-12-09
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL12216927W,"[\"OL5319015A\"]","[]",,"Let a common interest bind us together","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL12217152W,"[\"OL5319183A\"]","[]",,"La delincuencia de menores en México","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL12217166W,"[\"OL5319196A\"]","[]",,"Catholic resistance in Elizabethan England","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL1221721W,"[\"OL123350A\"]","[]",,"Los portugueses en Buenos Aires (siglo XVII)","[]",2009-12-09
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL1221725W,"[\"OL123350A\"]","[]",,"La Asunción de antaño","[]",2009-12-09
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL12217618W,"[\"OL5319560A\"]","[]",,"Hadashi no seishin","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL12217861W,"[\"OL5319718A\"]","[]",,"Il petrolio e la gloria","[\"5729496\"]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL1221824W,"[\"OL123357A\"]","[]",,"Mexico--the name","[]",2009-12-09
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL12218567W,"[\"OL5320259A\"]","[]",,"Team skills","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL12218646W,"[\"OL116100A\"]","[\"Francis de Sales\"]",,"The spiritual entertainments of St. Francis of Sales..","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL12218896W,"[\"OL5320501A\"]","[]",,"Annual report","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL12219139W,"[\"OL1785110A\"]","[\"Irish Congress of Trade Unions.\"]",,"Fifty-fourth annual report","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL12219775W,"[\"OL5321195A\"]","[]",,"The pride and the pressure","[\"8187061\"]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL12219930W,"[\"OL5321307A\"]","[]",,"Festival Musica vocalis, Brno, 27. září- 5 října 1969","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL12220365W,"[\"OL5321645A\"]","[]",,"Dâstan-i Ahmet Harami","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL12220495W,"[\"OL5321749A\"]","[]",,"Od Iłariona do Skoworody","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL12221564W,"[\"OL5322512A\"]","[]",,"Somanātha granthāvalī","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL12221734W,"[\"OL5322641A\"]","[]",,"Standing up for what's right","[\"2723301\"]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL12221932W,"[\"OL5322788A\"]","[]",,"Wen hsüeh yüan lun","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL12221946W,"[\"OL5322799A\"]","[]",,"Movements for brass (1966)","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL12222049W,"[\"OL5322868A\"]","[]",,"Health insurance resource manual","[\"9377349\"]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL12222247W,"[\"OL5322988A\"]","[]",,"Particle packing","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL12222720W,"[\"OL5323359A\"]","[]",,"Where to get Federal help during an energy emergency","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL12222862W,"[\"OL5323461A\"]","[]",,"The Real Energy Savings With Electronic Ballasts","[]",2009-12-11
