id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10813668W,"[\"OL4519362A\"]","[]",,"Black diamond minstrel book","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10813753W,"[\"OL4519415A\"]","[]",,"Older people, including older people with mental health problems","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL1081403W,"[\"OL111809A\"]","[]","On the works of Kedāramāna Vyathita, b. 1914, Newari and Nepali author.","Kedāramāna Vyathitayā Nepālabhāshā kāvyadhalaḥ","[]",2009-12-09
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL1081478W,"[\"OL111837A\"]","[]",,"The Tiruvācagam","[]",2009-12-09
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL108147W,"[\"OL32436A\"]","[\"F. Paul Wilson\"]",,"Legacies","[\"182784\"]",2009-10-17
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10814896W,"[\"OL4520091A\"]","[]",,"Fixed resistors","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10814921W,"[\"OL4520099A\"]","[]",,"Handbook of millwork grades","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL1081513W,"[\"OL111848A\"]","[]","Life and works of Sir Muhammad Iqbal, 1877-1938, Urdu poet.","Āʼo! Iqbāl se milen̲","[]",2009-12-09
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10815169W,"[\"OL4520235A\"]","[]",,"Quadlog","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10815900W,"[\"OL4520734A\"]","[]",,"VIII. Colloquium Spectroscopicum Internationale, 14.bis 18. September 1959 in Luzern","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10816466W,"[\"OL1596800A\"]","[\"United States. Congress. Senate. Committee on the Judiciary. Subcommittee to Investigate the Administration of the Internal Security Act and Other Internal Security Laws.\"]",,"Communist youth program","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10816845W,"[\"OL4521082A\"]","[\"United States. Congress. Senate. Committee on the Judiciary\"]",,"Civil rights","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10816865W,"[\"OL4521082A\"]","[\"United States. Congress. Senate. Committee on the Judiciary\"]",,"Commissioners to aid Court of Claims","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10817017W,"[\"OL4521082A\"]","[\"United States. Congress. Senate. Committee on the Judiciary\"]",,"District judge, Northern and Southern Districts of Mississippi","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10817150W,"[\"OL4521082A\"]","[\"United States. Congress. Senate. Committee on the Judiciary\"]",,"General Pulaski's Memorial Day -- veto message. Message from the President of the United States returning without approval the joint resolution (S. J. Res. 21) entitled Authorizing the President to proclaim October 11 of each year General Pulaski's Memorial Day for the observance and commemoration of the death of Brigadier General Casimir Pulaski.","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10817383W,"[\"OL4521082A\"]","[\"United States. Congress. Senate. Committee on the Judiciary\"]",,"Memorial of J. F. McCurtain, principal chief of the Choctaw Nation, calling attention to the violation of treaties with that nation, and asking payment of an award made under the Treaty of 1830","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10817643W,"[\"OL4521082A\"]","[\"United States. Congress. Senate. Committee on the Judiciary\"]",,"Providing for an additional Justice of the Court of Appeals of the District of Columbia","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10818037W,"[\"OL4521082A\"]","[\"United States. Congress. Senate. Committee on the Judiciary\"]",,"Venue in cases of the government","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL1081858W,"[\"OL111949A\"]","[]",,"A man in dark times =","[\"4889599\"]",2009-12-09
id,author_id,author_names,book_description,book_name,cover_ids,published_date
