id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11374713W,"[\"OL4777320A\"]","[]",,"Despatches from United States consuls in Amherstburg, Ontario, 1882-1906","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11375114W,"[\"OL20987A\"]","[\"Barbara Taylor Bradford\"]",,"Barbara Taylor Bradford's easy steps to successful decorating","[\"4502587\"]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11375601W,"[\"OL4777803A\"]","[]",,"Bureaucracy and the public","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL1137598W,"[\"OL115900A\"]","[\"Georges Duhamel\"]",,"Querelle de famille","[]",2009-12-09
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11376032W,"[\"OL4778051A\"]","[]",,"The redear sunfish in Florida","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11376131W,"[\"OL4778100A\"]","[]","Modern Bodybuilding assesses, with great competence and authority, the part that scientific weight training can play in the topic of great importance, which will repay constant study and permanent reference.....It tells you, in concise style, many new and interesting facts concerning your health, anatomic type, and diet which are fundamental to any training programme.  I found the section dealing with theories of muscular development most absorbing.  Then it discusses the whole question of training in relation to age and environment, and includes schedules to suit men of all ages...will undoubtedly become a standard text book on the subject.  He had done bodybuilding a noble service.","Modern bodybuilding","[\"6594030\"]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11376171W,"[\"OL4778120A\"]","[]",,"Some sieges","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11376496W,"[\"OL4778266A\"]","[]",,"Shaw the dramatist","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11376760W,"[\"OL4778359A\"]","[]",,"ABC's of computers,by Allen Lytel","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11376927W,"[\"OL4778448A\"]","[]",,"The remedy","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11376960W,"[\"OL4778456A\"]","[]",,"Min rawāʾiʻ mabāḥith al-īmān bi-al-qaḍāʾ wa-al-qadr","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11377048W,"[\"OL4778500A\"]","[]",,"Morfologicheskie osnovy sistemy stikheevykh i blizkikh k nim semeĭstv ryb (Stichaeoidae, Blennioidei, Pisces)","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11377135W,"[\"OL4778540A\"]","[]",,"An hour of last things","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11377152W,"[\"OL4778552A\"]","[]",,"Condensation of crotonic and tiglic acids with aldehydes and ketones","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11377403W,"[\"OL4778698A\"]","[]",,"Utilization of the night-interruption phenomenon to hasten the seed increase of long-day cereals during short-day regimes in California and Arizona","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11378180W,"[\"OL4779141A\"]","[]",,"A classification and coding system for the research literature of human communications","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11378622W,"[\"OL4779428A\"]","[]",,"Blocklaying and concreting","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11378651W,"[\"OL4779446A\"]","[]",,"The Rationale of Circulating Numbers: With the Investigations of All the Rules and Peculiar ..","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11378937W,"[\"OL4779589A\"]","[]",,"Alaska for juniors","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11379183W,"[\"OL4779761A\"]","[]",,"Studii su Dante","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11379252W,"[\"OL4779808A\"]","[]",,"Writing for mass communication","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11379253W,"[\"OL4779809A\"]","[]",,"Catalogue of those who have been educated at the Theological Seminary, in Andover, Sept. 27, 1815","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11379511W,"[\"OL4779973A\"]","[]",,"Pond ecology","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11380041W,"[\"OL4780309A\"]","[]",,"An outline of English literature","[\"10444554\"]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11380197W,"[\"OL4780398A\"]","[]",,"Tabitha","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11380451W,"[\"OL4780575A\"]","[]",,"The faith of God maintained, and the heresy of Rome exposed, in the Article of Justification","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11380874W,"[\"OL4780661A\"]","[\"United States. Congress. House. Committee on Roads\"]",,"Mail route in California. Joint resolution of the Legislature of California, urging the establishment of a weekly mail","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL1138092W,"[\"OL115928A\"]","[\"William Cullen\"]",,"First lines of the practice of physic","[\"6962078\"]",2009-12-09
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11381051W,"[\"OL4780661A\"]","[\"United States. Congress. House. Committee on Roads\"]",,"Ratio of substitutes to regular employees in post offices and in the Railway Mail Service","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11381055W,"[\"OL4780661A\"]","[\"United States. Congress. House. Committee on Roads\"]",,"Recall of a bill from the Senate","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11381200W,"[\"OL4780661A\"]","[\"United States. Congress. House. Committee on Roads\"]",,"Transportation of letters outside of the mails","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11381346W,"[\"OL4780661A\"]","[\"United States. Congress. House. Committee on Roads\"]",,"Post-Office investigation","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11381767W,"[\"OL4780903A\"]","[]",,"Loophole","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11381937W,"[\"OL4780996A\"]","[]",,"Lexique général","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11381940W,"[\"OL4780998A\"]","[]",,"Recycling nitrogen and sulfur in grass-clover pastures","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL1138221W,"[\"OL115940A\"]","[\"Moses Stuart\"]",,"Letters On The Trinity And On The Divinity Of Christ: Addressed To The Rev. William E. Channing In Answer To His Sermon","[\"2873931\"]",2009-12-09
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL1138224W,"[\"OL115940A\"]","[\"Moses Stuart\"]",,"A commentary on the book of Daniel","[\"6238908\"]",2009-12-09
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL1138226W,"[\"OL115940A\"]","[\"Moses Stuart\"]",,"Hints On The Interpretation Of Prophecy","[\"5775751\"]",2009-12-09
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11382580W,"[\"OL4781375A\"]","[]",,"Brief instructions for administering medical electricity","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11382634W,"[\"OL4781415A\"]","[]",,"Xian dai guan li 60 yao jue","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11382826W,"[\"OL4781528A\"]","[]",,"Bijdrage tot de internationaal gelijkvormige Regeling der Scheepsvoorrechten","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11383186W,"[\"OL4781724A\"]","[]",,"Oxfordshire and Buckinghamshire pubs","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11383260W,"[\"OL4781759A\"]","[]",,"Further investigations on the harvesting, storage, and ripening of pears from Rogue River Valley","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11383718W,"[\"OL4781996A\"]","[\"Léon Cristiani\"]",,"Du Luthéranisme au protestantisme","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11383757W,"[\"OL4782015A\"]","[]",,"Acts passed by the General Assembly of the territory of Missouri, in July and August, one thousand eight hundred and thirteen","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11383948W,"[\"OL4782133A\"]","[\"Francisco Rodríguez Adrados\"]",,"Lingüista estructural","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11384119W,"[\"OL4782224A\"]","[]",,"John Lennon, my brother","[\"12151987\"]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11384198W,"[\"OL4782249A\"]","[]",,"Khāmis al-khulafāʾ","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11384366W,"[\"OL4782324A\"]","[]",,"Waʻd ak-ghad","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11384702W,"[\"OL4782543A\"]","[]",,"Demostraciones palmarias de que el Censor","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11384837W,"[\"OL4782646A\"]","[]",,"A chemico-physiological essay, disproving the existence of an æriform function in the skin","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11385190W,"[\"OL4782852A\"]","[]",,"An evaluation of core inflation measures","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11385237W,"[\"OL4782877A\"]","[]",,"Building in silence and other sermons","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11385621W,"[\"OL4783119A\"]","[]",,"Tolstoĭ--khudozhnik","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11385662W,"[\"OL4783141A\"]","[]",,"True stories, or, Interesting anecdotes of young persons","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11385863W,"[\"OL4783260A\"]","[]",,"From here to there","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11385899W,"[\"OL4783281A\"]","[\"Denis Kaberry\"]",,"Ford Zephyr 4,6 and Zodiac Mark III","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11386444W,"[\"OL4783628A\"]","[]",,"Babes in the wood","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11386871W,"[\"OL4783769A\"]","[\"United States. Congress. Senate. Committee on Naval Affairs\"]",,"The Committee on Naval Affairs, to whom has been referred the report of the Secretary of the Navy on the petition of William Garratt, ... recommend ... the following resolution","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11386971W,"[\"OL4783769A\"]","[\"United States. Congress. Senate. Committee on Naval Affairs\"]",,"Ellen McNamara","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11386990W,"[\"OL4783769A\"]","[\"United States. Congress. Senate. Committee on Naval Affairs\"]",,"Establishment of naval observatory, etc","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11387018W,"[\"OL4783769A\"]","[\"United States. Congress. Senate. Committee on Naval Affairs\"]",,"For recognition of meritorious service performed by Lieut. Commander Edward Ellsberg, Lieut. Henry Hartley, and Boatswain Richard E. Hawes","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11387148W,"[\"OL4783769A\"]","[\"United States. Congress. Senate. Committee on Naval Affairs\"]",,"Harriet B. Castle","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11387307W,"[\"OL4783769A\"]","[\"United States. Congress. Senate. Committee on Naval Affairs\"]",,"Lieut. Jerome E. Morse","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11387372W,"[\"OL4783769A\"]","[\"United States. Congress. Senate. Committee on Naval Affairs\"]",,"Memorial protesting against further multiplication of battle ships","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL113873W,"[\"OL1219063A\"]","[]",,"Um fio de esperança nos caminhos da vida","[]",2009-10-18
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11387444W,"[\"OL4783769A\"]","[\"United States. Congress. Senate. Committee on Naval Affairs\"]",,"Omnibus Legislative Bill","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL113880W,"[\"OL1219082A\"]","[]",,"La donna","[]",2009-10-18
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11388158W,"[\"OL4783848A\"]","[]",,"The life & times of Goya","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11388787W,"[\"OL4784269A\"]","[]",,"Transactions of the Society for the Promotion of Useful Arts in the state of New York","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11388822W,"[\"OL4784296A\"]","[]",,"Kʺytykʺly iki︠a︡eler","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL1138929W,"[\"OL116007A\"]","[]",,"Réveils et prodiges","[]",2009-12-09
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11389407W,"[\"OL4784604A\"]","[]",,"Edmund Waddill vs. George D. Wise","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11389582W,"[\"OL4784604A\"]","[]",,"Patterson vs. Belford","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11389676W,"[\"OL4784604A\"]","[]",,"Miller vs. Elliott","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11389873W,"[\"OL4784743A\"]","[]",,"Im Dienste des Meisters","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11390115W,"[\"OL4784894A\"]","[]",,"Adult working-class education in Great Britain and the United States","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL1139066W,"[\"OL116017A\"]","[\"Ivan Aleksandrovich Goncharov\"]",,"Fregat Pallada","[]",2009-12-09
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11391706W,"[\"OL4785930A\"]","[]",,"Monterey peninsula","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11391708W,"[\"OL4785932A\"]","[]",,"Gawhar-i murād","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11391937W,"[\"OL4786001A\"]","[]",,"An arsenate-ceriometric determination of magnesium","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11392919W,"[\"OL4786695A\"]","[]",,"Lecture on the place of modern languages","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11393010W,"[\"OL4786758A\"]","[]",,"The taxation of insurance companies","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11393142W,"[\"OL4786827A\"]","[]",,"Ghetto school","[\"5298051\"]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11393248W,"[\"OL4786910A\"]","[]",,"Keeper of the stream","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11393642W,"[\"OL4787203A\"]","[]",,"Songs, duets, chorusses, &c. in The new operatic anecdote in three acts called Frederick the Great, or, The heart of a soldier","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11393848W,"[\"OL1708091A\"]","[\"Eugene Fodor\"]",,"Fodor's USA, 1980","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11393932W,"[\"OL4787366A\"]","[]",,"Madrileñismo y andalucismo teatrales","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11394414W,"[\"OL4787651A\"]","[]",,"Amalia Guglielminetti","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11394501W,"[\"OL4787714A\"]","[]",,"An eulogy on the Saviour","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11395359W,"[\"OL4788260A\"]","[]",,"Kritisches zu Sallusts bellum Jurgurthinum","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
