id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11304189W,"[\"OL4745653A\"]","[]",,"The Ancient Monuments Laboratory","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11304587W,"[\"OL4745895A\"]","[]",,"Aerosol backscatter lidar calibration and data interpretation","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11304590W,"[\"OL4745899A\"]","[]",,"Dar justjū-yi qāʾim","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11304700W,"[\"OL4745982A\"]","[]",,"Impact phenomena as factors in the evolution of the earth","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11304853W,"[\"OL4746096A\"]","[]",,"The effects of solar incidence angle over digital processing of LANDSAT data","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11305176W,"[\"OL4746341A\"]","[]",,"A method for calculating externally blown flap noise","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11305203W,"[\"OL4746363A\"]","[]",,"Annual report of the Social Fund Commissioner for 1991-92 on the standards of reviews by the Social Fund Inspectors","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11305652W,"[\"OL4746707A\"]","[]",,"WIND","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11306077W,"[\"OL4747049A\"]","[]",,"Aerodynamic and directional acoustic performance of a scoop inlet","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11306410W,"[\"OL4747289A\"]","[]",,"Fluctuating surface pressure and acoustic radiation for subsonic normal jet impingement","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11306424W,"[\"OL4747300A\"]","[]",,"Effect of oxygen-nitrogen ration on sinterability of sialons","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL11306494W,"[\"OL4747356A\"]","[]",,"Low-speed wind-tunnel investigation of wing fins as trailings-vortex-alleviation devices on a transport airplane model","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
