id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10329513W,"[\"OL4276475A\"]","[\"Henri Debout\"]",,"Histoire admirable de la bienheureuse Jeanne d'Arc","[\"5937750\"]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10329538W,"[\"OL4276486A\"]","[\"Joos, Josef\"]",,"Die sozialdemokratische Frauenbewegung in Deutschland","[\"5937789\"]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10329622W,"[\"OL4276554A\"]","[\"Lucie Caroline Hager\"]",,"Boxborough","[\"5937991\"]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10329760W,"[\"OL146419A\"]","[\"Congar, Yves\"]",,"La Tradition et la vie de l'Église","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10329845W,"[\"OL4276705A\"]","[\"Karl von Hegel\"]",,"Städte und gilden der germanischen völker im mittelalter","[\"7045277\"]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10330628W,"[\"OL4277139A\"]","[\"Heffter.\"]",,"De Zenodoto eiusque studiis Homericis","[\"5940133\"]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10330717W,"[\"OL4277208A\"]","[\"Pablo Jos©Ø Hern©Øandez\"]",,"El extrañamiento de los Jesuítas del Río de la Plata y de las misiones del Paraguay por decreto de Carlos III","[\"5748509\"]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10331071W,"[\"OL4277428A\"]","[\"Joseph Plessis\"]",,"Étude sur les textes concernant Istar-Astarté","[]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10331479W,"[\"OL4277722A\"]","[\"J. Chesney\"]",,"The land of the pyramids","[\"5777726\"]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10331500W,"[\"OL4277750A\"]","[\"Basil Alfred Yeaxlee\"]",,"An educated nation","[\"7188710\"]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
OL10331706W,"[\"OL118429A\"]","[\"Serafín Álvarez Quintero\"]",,"Febrerillo el loco","[\"5940857\"]",2009-12-11
id,author_id,author_names,book_description,book_name,cover_ids,published_date
